,review,shop_name
439,开在小区里头的小店店，去的时候已经快下班了，朋友说他们家才是真正的朝九晚六点了米酒拿铁，酒酿加拿铁很好喝，店内太原生态了，说原生态但是你仔细看每个角落都是老板细心打造的，下午约朋友小坐一下很不错，窗户外还可以看到来来往往的小区住户婆婆爷爷些,esp.1917
440,咖啡好喝，价格亲民，开在老小区里很有亲切感。环境很赞，老板也很会拍照可以让老板帮忙拍照（老板开玩笑以后要拍照人工费）喜欢喜欢！以后一定经常去玩～没事的时候在这里发呆一下午，听听好听的音乐，喝喝美味的咖啡，也是很惬意的事情！,esp.1917
441,早就知道在小区里的这家，和闺蜜专门来探店！老板好像是韩国人 每桌都送了炒年糕🏻关键是还挺好吃的 [薄荷]环境：店不算特别大 周末的话要早点去不然就没位置了 装潢很复古 就太适合女生各种拍美照了 又多了一个发朋友圈的理由「米酒拿铁」挺特别的 朋友说还不错 「鱼饼」很小一个很可爱,esp.1917
442,位置:東門大橋附近，有點難找，在小區裡面，需要導航會好點。[薄荷]环境：         典型的幹係劇情懷舊空吟聞笛賦。適合寫作業，撩漢。請回答1988年代感十足，一直播放著幹流音樂🎶。[服务铃]服务：          小姐姐nice。「鱼饼」:一般，芝士的沒有爆漿，口感乾澀，有點小失望。「氣泡水」:有點像港式大檸檬氣泡水口感。,esp.1917
443,真的很韩国🇰🇷，复古简约，都是年轻人去。[服务铃]服务：自由活动，需要就点[薄荷]环境：老小区一楼旧房改造有创新，装修简单来不能在简单，特色性不强，属于不厌也不喜（对于本人而言哈）鱼饼还不错哦，可以尝试周末年轻人有点多。窗边适合拍照,esp.1917
444,来成都旅游的第三家咖啡厅☕️—esp.1917韩式风格！看起来蛮温馨的！尝了新品还有点评上推荐最多的米酒拿铁米酒拿铁蛮特别的！可以尝尝！个人建议一开始先不要立即搅匀 先喝一口分层时的味道再搅匀 感觉会不一样！ 新品的话咖啡味太淡了 可以再加强！,esp.1917
445,年前就种草了的店，关注美美店主很久啦，今天终于来打卡啦～^_^走进小区就顿生好感，门口的三角梅在阳光照射下和门店显得格外温馨 。店员也很nice，整体觉得不错哦！ 喝的点了杯冰拿铁，朋友的是苏打水什么的，还可以呢！提拉米苏感觉蛋糕偏粗了点，作为下午茶打发时光也是一个好去处！,esp.1917
446,阿尼阿塞哟～韩国人开的咖啡小店～别致得很～位于老旧小区内一处一楼两居室民房改建的..这个季节..门口的一抹红（ps：可能是三角梅..）～艳丽好看～周末过来人气很足呀..店里坐满了好看的hiang 、nuna～这个氛围...就算不喜韩剧的我也超起了韩腔～服务员nuna们都特别可爱～态度好得不得了～特别推给我推荐了夏日新品“济州岛夏天的我”混着冷萃咖啡的气泡饮～确实很夏天很清凉～不过欧觉得还是稍微甜了一点点～朋友点的韩国人气“冰美式”感觉还不错～下次试一试～卡扎～下次见～,esp.1917
447,点将台，从小混迹的地带。这个院子以前最爱吃旁边的小串串，时过境迁，偶然发现开了一家咖啡馆。店主是韩国人，不只有咖啡，还有鱼饼卖。成都的老城区充满了市井生活，想感受老院子的朋友们可以来这里试试，装修风格挺朴素的，咖啡味道也OK～,esp.1917
448,成都真的是个很包容的城市，这个咖啡馆其实是开在小区里的，进小区大门即可看见，小区环境其实还不错。咖啡馆设计简洁而不失亮点，最喜欢一个小隔间里放了香薰和画，让这个店更加有温度了。要的澳白，主要也是为了等人，离家近，闲时可来，真是越来越爱成都。,esp.1917
449,⭐⭐⭐⭐仿佛置身在韩国的社区咖啡厅～店里的布置特别有“请回答”的感觉下午去的人也不算多，很多漂亮小姐姐在拍照片点了「燕麦拿铁」和「鱼饼」。咖啡口味比较一般，鲷鱼烧也是卖相还不错，红豆夹心有点少。虽然味道一般，但是谁让它美呢hahaha～还挺适合来拍拍照看看书的,esp.1917
450,这家咖啡馆在一个小区内，门口的三角梅开得正好，很有感觉。如果你喜欢木制复古风格，环境氛围没得说，可以来坐坐。但这次咖啡不是很满意，主要是温度的问题，有些偏凉，不知道原因。但一次也不能代表这家店的水准，下次再去试试。。,esp.1917
451,曾经待过半年的城市直到现在才来打卡咖啡馆～选择1917，大概看中了它的提拉米苏果不其然，是值得尝试的！是非常“提拉米苏”的味道了以至于已经想不起来点的手冲的口味但，是不差的☕️店里的格局和装修很有意思似乎是…韩式？总之是很有感觉了,esp.1917
452,老小区里面环境幽静，具有人文气息，咖啡味道也超级好，没事可以来喝杯咖啡放空一下自己,esp.1917
453,晃到5点过，太阳晒的微醺。到这里喝下一杯调治冰咖啡，想想晚上吃哪家小龙虾，再补上两杯冰啤酒，大概就是这个夏天最畅快的事情。,esp.1917
454,这家店在一个小区里面，位置相对于有点偏环境十分的韩系！这个鱼饼瞬间然后想到1988里善宇的妈妈😹她超爱买这个来吃点了一杯「米酒拿铁」味道挺独特的，可以值得一试很多人来这里拍照，分分钟可以出片,esp.1917
455,门外的花开得正盛，美不胜收，衬得小店的门头别有一番美感。这是一家很美很美的咖啡馆，虽然并没有很刻意的装饰，但是却感觉处处都用足了心思，化繁为简，整个空间很舒服，每一个角落都可以出大片，拍照的朋友会很喜欢～咖啡中规中矩，不过来这里打卡的集美应该都是拍照的吧～,esp.1917
456,这家店是好久之前喝过的，当时是去喝pause的时候去的，，因为离得很近，，喝完前面的就去了里面的，[薄荷]环境：单单指风格装饰来说挺好的喜欢，但是就现场而言实在太吵了，像是在人民公园喝茶的，这算是去过的咖啡馆里最吵的店了，不知道是不是空间结构的问题，点了一个冰美式打包，包装有点奇特，众口难调，肯定是做不到符合每个人的口味的，我不爱喝，,esp.1917
457,[薄荷]环境：藏龙卧虎的老小区里面，藏着韩国老板对成都的爱意。门口还有pause镇守，太羡慕住这个小区的人了，过去老小区的标配是卤菜店和拌菜店，以后老小区的标配怕是还要加上一个社区咖啡店。注意别找错路啦，实在找不到可以打大众上面的电话询问一下。[服务铃]服务：小姐姐超级温柔，喝咖啡期间微胖又可爱的老板亲自送来韩国炒年糕（免费赠送目前没售卖），简单介绍并感谢到来，一口并不溜的普通话，却能让你感到他并不笨拙的诚意。希望老板下次能用四川话介绍哈哈。就是想喝的特调没有了嘤嘤嘤！「米酒拿铁」杯口上裹了一圈小桂花，咖啡里加有四川特色的醪糟。这样的四川特调老实说在成都并不少见，这家的味道对我来说也微微有点偏甜。同行的朋友倒觉得还可以，味道不算突出，没试过的朋友可以尝试下。拿铁本身的味道还是不错的～「美式咖啡」味道非常平衡的一杯美式，感受得到咖啡香气的同时有微微的果味，并不酸涩，冰也加的恰当好处，爱了爱了！小故事一则：设计上的小巧思还挺多的，门店虽然在社区店里，但空间改动很大，同时保留了老小区的古朴和咖啡店的极简风格。是能让人安静下来的氛围。见缝插针的座位配上屋内的韩文，虽然并看不明白但莫名非常和谐。除了适合俩三人私语的小桌，还可以在外面露台的长桌就坐，配上小区枝叶繁茂的绿哈，也很好出片。创新的点在于内屋还有一个很大的空间，类似于会议桌，可以承接一些活动为店里创收，平时也能接待数量较多的名媛聚会。去的时候有位小姐姐和狗狗，她翘着腿仔细阅读（有牵引绳），狗子乖巧不闹，趴在主人脚边闭目养神，小姐姐也安静看书，一看姿势就是熟客了，彷佛身边的一切与她两无关。听说老板取名是根据自己女儿的生日，19年1月7日，才得此店名，挺感动的，可能这也是为啥顶着网红店的光环下也能保持社区店的活力，挺不容易的，希望老板越做越好呀！再次羡慕一下该小区的居民！,esp.1917
458,他家手冲还不错嘞，出乎预料的好喝～～,esp.1917
459,该死的导航让我在这个老小区里面东张西望，到处乱逛，简直像个贼。其实就从“较场坝中街73号”进入最好找，另一个门太麻烦了。咖啡的口味真的不适合我，米酒和糖也不能压住焦苦感，回去的路上一直觉得胃很寡，持续了一个小时。,esp.1917
460,导航显示已经到达目的地但还是什么都没有就只看到居民楼打了电话又折回小区门口径直走过去才找到看似很小的屋子里坐了好多的人 esp.1917复工工业风的韩国小店装修设计风格很特别 有自己的个性想法在凹在墙里的二人座位 还有展示作品的小空间独立包间墙上靠背垫和缠绕红绳不知道在表达什么还有特别的榻榻米式的座位和小圆桌先点餐后选座 亲自会把餐品送到作为 主动推荐还是被各种新奇的东西吸引了芝士鱼饼一份2个 小小的里面塞满了芝士不是想象中拉丝的芝士 但味道却很好吃 香香甜甜就有一种鸡蛋仔的感觉炒年糕 真的是吃过那么多次炒年糕唯一一次一直在说好吃 甜甜的不辣 辣白菜也特别的好吃抹茶拿铁要了冰的 香草拿铁一大杯拉花很漂亮米酒拿铁 散发着米酒的香味 杯口处的桂花 喝一口会和米酒融合一起的味道也很好上餐的哥哥是韩国人呢店里的背景音乐一直放着韩国歌曲有的听过有的没听过 好听的朋友还用听歌识曲来搜索收藏超有年代感的地方 坐一坐拍一拍发发呆聊聊天也好,esp.1917
461,[薄荷]环境：很适合拍照的一个小店。店铺整体风格定位是8.90年代的韩国比较复古文艺。装修整体也简单，拍出来的感觉也很复古。适合穿牛仔类或者韩式服装。[服务铃]服务：两个小姐姐都很温柔。「米酒拿铁」味道比较特别，因为之前没喝过，所以尝试了一下 味道正常 没有很惊艳 也不觉得奇怪。「炒年糕」是送的！ 但是味道居然特别好吃！口感很棒。希望以后可以有更多小食！,esp.1917
462,很不错～～和韩国欧巴说了几句韩语，韩国欧巴挺可爱的。哈哈哈哈,esp.1917
463,一家开在社区里的咖啡店艺术是融于寻常人家里生动的一言一行很适合和小姐妹拍照打卡「米酒拿铁」味道其实挺普通，但是性价比很高,esp.1917
464,在老小区里面，当时小区锁了一道门结果绕到Pause旁边那个门。pause 我是经常点的。韩风，韩国老板，很多小姐姐在撇照，主要我不是很喜欢照，皂片数量有限，哈哈。点的招牌米酒拿铁，自己去体验嘛。,esp.1917
465,来喝了快有一个多月了 才想起还没写点评....这家店是无意之中在Weibo上被种草 很好奇这家开在小区里面的店到底是怎样 所以选了个风和日丽的周末和集美们过来拔草先说地理位置：就在较场坝这边 不管是坐地铁、赶车、开车都还比较方便环境：店铺开在一个居民小区内，比较清净，外观装修深咖啡框架是我喜欢的风格，店铺内的装修就有点儿1988的味道 怀旧或者有情怀的朋友应该会喜欢。另外还有个单独大桌子的房间 配的有投影幕布 小型会议或者聚会选这儿也还不错味道：和朋友各自点了米酒、澳白、肉桂等不同的咖啡 店员还送了年糕 但就口感和风味来说确实算不上上层 咖啡味道偏淡 分量都不算很大建议拿到咖啡尽快喝 不要光顾到拍照 等分层了更影响口感其他也就还好，小区里面还有喵可以撸，也不失为是一个可以周末聚会、打卡的去处,esp.1917
